548,0,250,#global,#hash_60d94e10cacba8cb,#hash_6ffc58e6c2ac719f,2500,0,?0,#camo_active_kills_without_dying_wrapper,#hash_0,0,#hash_e8c4d31abaad131,?0,0,false,activecamounveil,false,false,false,false,false,#hash_0,#hash_0,0,?0
549,0,250,#global,#hash_5cf945d7954a39e0,#hash_26863221e64cadd6,2500,0,?0,#camo_active_kill_counter_wrapper,#hash_0,0,#hash_62e7bd6d1ef3e0a6,?0,0,false,activecamounveil,false,false,false,false,false,#hash_0,#hash_0,0,?0
550,0,100,#global,#hash_3d392c6f96aa2ac1,#hash_30cf7486c2a9b458,2500,0,?0,#camo_active_headshot_wrapper,#hash_0,0,#hash_5638fee284969340,?0,0,false,activecamounveil,false,false,false,false,false,#hash_0,#hash_0,0,?0
551,0,5,#global,#hash_4a81e4e6a345bab,#hash_692ab4c434bdec63,2500,0,?0,#camo_active_showstopper_wrapper,#hash_0,0,#hash_228e034343625b35,?0,0,false,activecamounveil,false,false,false,false,false,#hash_0,#hash_0,0,?0
552,0,25,#global,#hash_370591287cb428d2,#hash_3c9f4edb5b374eb7,2500,0,?0,#camo_active_rapid_kills_wrapper,#hash_0,0,#hash_2d0c556d424812e9,?0,0,false,activecamounveil,false,false,false,false,false,#hash_0,#hash_0,0,?0
553,0,25,#global,#hash_fbfa7a068b0166,#hash_275bdf937d6f16,2500,0,?0,#camo_active_objective_kills_wrapper,#hash_0,0,#hash_6d49b9d160b37de6,?0,0,false,activecamounveil,false,false,false,false,false,#hash_0,#hash_0,0,?0
554,0,50,#global,#hash_99ba99f674f9d66,#hash_44920e148e4fcf16,2500,0,?0,#camo_active_take_it_personally_wrapper,#hash_0,0,#hash_5ecc73f51bce9de6,?0,0,false,activecamounveil,false,false,false,false,false,#hash_0,#hash_0,0,?0
555,0,250,#global,#hash_126352a9fac39755,#hash_26ab966800371262,2500,0,?0,#camo_active_dlc1_cyberpunk_wrapper,#hash_0,0,#hash_554559202b09bc32,?0,0,false,activecamounveil,false,false,false,false,false,#hash_0,#hash_0,0,?0
556,0,1,#global,#hash_63eaeba20510d879,#hash_2116ac2b57c4ad7b,2500,0,?0,#camo_active_dlc1_plasma_drive_wrapper,#hash_0,0,#hash_3ab0e2274cc6ca6d,?0,0,false,activecamounveil,false,false,false,false,false,#hash_0,#hash_0,0,?0
557,0,1,#global,#hash_3ddb9f36bb12df84,#hash_15fdc85ea3f834c,2500,0,?0,#camo_active_dlc1_ww2_wrapper,#hash_0,0,#hash_7b69e094402f2cb4,?0,0,false,activecamounveil,false,false,false,false,false,#hash_0,#hash_0,0,?0
558,0,1,#global,#hash_577fe62725619fdc,#hash_7e16caa63420dc98,2500,0,?0,#camo_active_dlc1_vice_wrapper,#hash_0,0,#hash_50a7785ab5375a80,?0,0,false,activecamounveil,false,false,false,false,false,#hash_0,#hash_0,0,?0
559,0,250,#global,#hash_6a7969094ca32774,#hash_689daa945d154a5b,2500,0,?0,#camo_active_dlc1_dogfight_wrapper,#hash_0,0,#hash_63ee9c1abce02f0d,?0,0,false,activecamounveil,false,false,false,false,false,#hash_0,#hash_0,0,?0
560,0,100,#global,#hash_42069dbf612bfcf4,#hash_5daa2c1ba56010fc,2500,0,?0,#camo_active_dlc1_masks_wrapper,#hash_0,0,#hash_4fd9b2adc34ee284,?0,0,false,activecamounveil,false,false,false,false,false,#hash_0,#hash_0,0,?0
561,0,1,#global,#hash_453343ee0cbedda8,#hash_699cddd03070d25a,2500,0,?0,#camo_active_dlc2_apb_wrapper,#hash_0,0,#hash_3ae2397d3db838ea,?0,0,false,activecamounveil,false,false,false,false,false,#hash_0,#hash_0,0,?0
562,0,250,#global,#hash_42eeb786529ab781,#hash_4332808ed654c4f9,2500,0,?0,#camo_active_dlc2_party_rock_wrapper,#hash_0,0,#hash_7fe2f8a9573ad0d3,?0,0,false,activecamounveil,false,false,false,false,false,#hash_0,#hash_0,0,?0
563,0,1,#global,#hash_47d0077c9de2f754,#hash_3387b54ab3c6fa17,2500,0,?0,#camo_active_dlc2_zombie_flick_wrapper,#hash_0,0,#hash_1bd543d4f9451309,?0,0,false,activecamounveil,false,false,false,false,false,#hash_0,#hash_0,0,?0
564,0,250,#global,#hash_187d12f2253c1058,#hash_58fd2a9c1b7541db,2500,0,?0,#camo_active_dlc2_retro_vegas_neon_wrapper,#hash_0,0,#hash_3b6e0a63f8f7e58d,?0,0,false,activecamounveil,false,false,false,false,false,#hash_0,#hash_0,0,?0
565,0,1,#global,#hash_63de9d1da77a2087,#hash_26991d4a1270caa6,3000,0,?0,#hash_0,#hash_0,0,#hash_6fe7fa4d03bbf1d6,?0,0,false,zm,false,false,false,false,false,#hash_0,#hash_0,0,?0
566,0,1,#global,#hash_24c321e8e1e698ee,#hash_4231027f9fcde303,2000,0,?0,#hash_0,#hash_0,0,#hash_6acf000f1e87f95,?0,0,false,zm,false,false,false,false,false,#hash_0,#hash_0,0,?0
567,0,1,#global,#hash_2d90c6cd4a46b575,#hash_678f9e9be07de598,1000,0,?0,#hash_0,#hash_0,0,#hash_645d41d5a9ebd580,?0,0,false,zm,false,false,false,false,false,#hash_0,#hash_0,0,?0
568,0,1,#global,#hash_761a5ef7ab6e507f,#hash_25388d48093fb89,2500,0,?0,#camo_active_dlc3_celestial_wrapper,#hash_0,0,#hash_69708753968ba543,?0,0,false,activecamounveil,false,false,false,false,false,#hash_0,#hash_0,0,?0
569,0,1,#global,#hash_7abb8b097502f705,#hash_3fe7e572b37b178c,2500,0,?0,#camo_active_dlc3_treasure_wrapper,#hash_0,0,#hash_20983c2af27c62f4,?0,0,false,activecamounveil,false,false,false,false,false,#hash_0,#hash_0,0,?0
570,0,1,#global,#hash_8a87d7e3ebe607d,#hash_241c20f06d59f93c,2500,0,?0,#camo_active_dlc3_mystic_wrapper,#hash_0,0,#hash_1f42ac36b6e1bdc4,?0,0,false,activecamounveil,false,false,false,false,false,#hash_0,#hash_0,0,?0
571,0,1,#global,#hash_7de12be102824219,#hash_63a2474ab3946f78,3000,0,?0,#hash_0,#hash_0,0,#hash_4332d8f07e036a0,?0,0,false,zm,false,false,false,false,false,#hash_0,#hash_0,0,?0
572,0,1,#global,#hash_70d008641f35a1f0,#hash_5b94513dc4d60b2d,2000,0,?0,#hash_0,#hash_0,0,#hash_16d05ba4b4674597,?0,0,false,zm,false,false,false,false,false,#hash_0,#hash_0,0,?0
573,0,1,#global,#hash_2f238d964d0b6267,#hash_4043fff4c5dd896a,1000,0,?0,#hash_0,#hash_0,0,#hash_2abfe9a2e45cc95a,?0,0,false,zm,false,false,false,false,false,#hash_0,#hash_0,0,?0
574,0,1,#global,#hash_60c9ebb1a81af3d,#hash_9d7d703b797688f,2500,0,?0,#camo_active_dlc4_spinal_wrapper,#hash_0,0,#hash_5d4b157ab6d10501,?0,0,false,activecamounveil,false,false,false,false,false,#hash_0,#hash_0,0,?0
575,0,1,#global,#hash_7306afe514a8738d,#hash_6197026a93d6f4de,2500,0,?0,#camo_active_dlc4_115_wrapper,#hash_0,0,#hash_6515c27c09238bee,?0,0,false,activecamounveil,false,false,false,false,false,#hash_0,#hash_0,0,?0
576,0,1,#global,#hash_4875a86cf7ec6745,#hash_6f137b6fef88b63c,2500,0,?0,#camo_active_dlc4_brains_wrapper,#hash_0,0,#hash_7b8f7822bc36d4c4,?0,0,false,activecamounveil,false,false,false,false,false,#hash_0,#hash_0,0,?0
577,0,1,#global,#hash_17647a679184947d,#hash_17d2237339717ff0,3000,0,?0,#hash_0,#hash_0,0,#hash_7f3c274061602f58,?0,0,false,zm,false,false,false,false,false,#hash_0,#hash_0,0,?0
578,0,1,#global,#hash_1f1b8254f54f2598,#hash_67878791caede411,2000,0,?0,#hash_0,#hash_0,0,#hash_274f515771df012b,?0,0,false,zm,false,false,false,false,false,#hash_0,#hash_0,0,?0
579,0,1,#global,#hash_6aedbad63da100db,#hash_d090041b0d2ab02,1000,0,?0,#hash_0,#hash_0,0,#hash_3e94e68f8da53992,?0,0,false,zm,false,false,false,false,false,#hash_0,#hash_0,0,?0
580,0,1,#global,#hash_4b99dab1df6f7c26,#hash_245f610e8006c1a,2500,0,?0,#camo_active_dlc5_shattered_wrapper,#hash_0,0,#hash_7c873cd51a2db8aa,?0,0,false,activecamounveil,false,false,false,false,false,#hash_0,#hash_0,0,?0
581,0,1,#global,#hash_3e083f22bda48c75,#hash_4b4f94aa11859ac4,2500,0,?0,#camo_active_dlc5_solarflare_wrapper,#hash_0,0,#hash_4768192b93350cec,?0,0,false,activecamounveil,false,false,false,false,false,#hash_0,#hash_0,0,?0
582,0,1,#global,#hash_41dbde77a9bbd206,#hash_51f841d840486345,2500,0,?0,#camo_active_dlc5_phased_wrapper,#hash_0,0,#hash_3214a52718c2d30f,?0,0,false,activecamounveil,false,false,false,false,false,#hash_0,#hash_0,0,?0
583,0,1,#global,#hash_69968eeceaa2059a,#hash_4878aa6b465e8929,2500,0,?0,#camo_active_dlc5_circle_slice_wrapper,#hash_0,0,#hash_5ddd81878c298723,?0,0,false,activecamounveil,false,false,false,false,false,#hash_0,#hash_0,0,?0
584,0,1,#global,#hash_55a9d01ff8e56605,#hash_36c8069cd2a92208,2500,0,?0,#camo_active_dlc5_symbiosis_wrapper,#hash_0,0,#hash_1a4713eee686ce10,?0,0,false,activecamounveil,false,false,false,false,false,#hash_0,#hash_0,0,?0
585,0,1,#global,#hash_724186dbdcf5604b,#hash_24b00432031ffa68,2500,0,?0,#camo_active_dlc5_fractalflames_wrapper,#hash_0,0,#hash_28f96f700fd703b0,?0,0,false,activecamounveil,false,false,false,false,false,#hash_0,#hash_0,0,?0
586,0,1,#global,#hash_2d17e37ec186e78a,#hash_5c015018c35f2955,3000,0,?0,#hash_0,#hash_0,0,#hash_3650b64360ea0fff,?0,0,false,zm,false,false,false,false,false,#hash_0,#hash_0,0,?0
587,0,1,#global,#hash_36f86bbf6612a04d,#hash_13cecae2505dc83e,2000,0,?0,#hash_0,#hash_0,0,#hash_1205c092befa358e,?0,0,false,zm,false,false,false,false,false,#hash_0,#hash_0,0,?0
588,0,1,#global,#hash_2dd24a7c45283d98,#hash_2b80206858ebf347,1000,0,?0,#hash_0,#hash_0,0,#hash_4f99bcb4b9950fd9,?0,0,false,zm,false,false,false,false,false,#hash_0,#hash_0,0,?0
