1024,0,1,#global,#weapons_mastery_assault,7#hash_4a80d584aac2e7d0,0,0,u3?0,#,#weapons_mastery,0,7#,u3?0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
1025,0,1,#global,#weapons_mastery_smg,7#hash_4a80d584aac2e7d0,0,0,u3?0,#,#weapons_mastery,0,7#,u3?0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
1026,0,1,#global,#weapons_mastery_lmg,7#hash_4a80d584aac2e7d0,0,0,u3?0,#,#weapons_mastery,0,7#,u3?0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
1027,0,1,#global,#weapons_mastery_sniper,7#hash_4a80d584aac2e7d0,0,0,u3?0,#,#weapons_mastery,0,7#,u3?0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
1028,0,1,#global,#weapons_mastery_tactical,7#hash_4a80d584aac2e7d0,0,0,u3?0,#,#weapons_mastery,0,7#,u3?0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
1029,0,1,#global,#secondary_mastery_pistol,7#hash_4a80d584aac2e7d0,0,0,u3?0,#,#secondary_mastery,0,7#,u3?0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
1030,0,1,#global,#hash_517bf5c8991ad97a,7#hash_4a80d584aac2e7d0,0,0,u3?0,#,#secondary_mastery,0,7#,u3?0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
1031,0,50,#weapon_assault,#headshots,7#hash_686bea774664e2b4,250,0,u3?0,#camo_alfa_zm,#,0,7#,u3?1,0,FALSE,camo_alfa_zm,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
1032,1,150,#weapon_assault,#headshots,7#hash_686bea774664e2b4,500,0,u3?0,#camo_bravo_zm,#,0,7#,u3?1,0,FALSE,camo_bravo_zm,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
1033,2,300,#weapon_assault,#headshots,7#hash_686bea774664e2b4,750,0,u3?0,#camo_charlie_zm,#,0,7#,u3?1,0,FALSE,camo_charlie_zm,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
