type,name
streamerworld,#hash_189ffc29b44074f6
physpreset,#hash_2d64a42f5d0cdc3
physpreset,#hash_8e5ab17b8353d20
physpreset,#hash_a0038cd658810db
physpreset,#can_small
physpreset,#bucket_metal
physpreset,d#metal_tray
physpreset,d#hash_2dde11734bce6259
physpreset,#metal_ladel
physpreset,#treasure_coin
physpreset,#hash_3ebbe1918e54893d
physpreset,#hash_4195e8f5d68dc0a6
physpreset,#wax_candle
physpreset,#hash_4c5369a4293b73ea
physpreset,#boot
physpreset,#p7_debris_trash_cup_coffee_02
physpreset,#p7_medical_gauze_roll_sealed
physpreset,#p7_medical_gauze_pads_box
physpreset,#p7_medical_gauze_pads_box_blue
physpreset,#p7_medical_gauze_sanitation_towels_02
physpreset,#phys_hood
physpreset,d#default
physpreset,#pillow
physpreset,#veh_t7_citycar_mirror_physpreset
physpreset,#p7_cai_incense_cone_burner_01_lid
physpreset,#ceramic_cup
physpreset,#glass_chunk
physconstraints,#hash_86fa77f0dffdd1
physconstraints,#hash_17eeb2ce3e0811c
physconstraints,#physcon_t7_civ_car_compact_seat_hinge_r_pc
physconstraints,#hash_69e7ec2c23ba64d
physconstraints,#hash_7da8bca46a18117
physconstraints,#hash_8529f496b5cc93b
physconstraints,#hash_fea7abfcc239bca
physconstraints,#hash_12d6e18377eb8745
physconstraints,#veh_t7_door_r_rear_hinge_pc
physconstraints,#hash_1787918b776485ad
physconstraints,#hash_192b854449c5dec7
physconstraints,#hash_1be9facd149837c8
physconstraints,#hash_1f49117c3428e2a0
physconstraints,#hash_21e9d1c5cd2f91b8
physconstraints,#veh_t7_door_l_rear_hinge_pc
physconstraints,#hash_2616a4bb5de42f7c
physconstraints,#hash_29c2e5c0c6dfabf3
physconstraints,#hash_29cedb4bea74ceed
physconstraints,#hash_2a7476fa9e80f78c
physconstraints,#veh_t7_door_l_front_hinge_pc
physconstraints,#physcon_t7_civ_car_compact_seat_hinge_l_pc
physconstraints,#hash_30b7a4f54e03cad7
physconstraints,#hash_37caaf04e3b95a6b
physconstraints,d#hash_3dc6174bbfc0ab3b
physconstraints,d#hash_402ab258a825d477
physconstraints,#hash_4258906b8f941364
physconstraints,#hash_4a6cbcf01931b6cb
physconstraints,#hash_4a8a43e86a371bd3
physconstraints,#hash_55a70215bff167fe
physconstraints,#veh_t7_door_r_front_hinge_pc
physconstraints,#hash_5ac5322264127716
physconstraints,#hash_5cec2e0910cf7cf0
physconstraints,#hash_61ca8ea3e8bda4cb
