type,name
streamerworld,#hash_2d0ff510dbc97eb6
physpreset,#p7_debris_trash_drink_carrier_01
physpreset,#clock_med
physpreset,#electronics_sml
physpreset,#hash_11290539932a619d
physpreset,#can_small
physpreset,#bucket_metal
physpreset,d#metal_tray
physpreset,#p7_medical_surgical_cart_metal_01
physpreset,#paper_cup
physpreset,d#hash_2dde11734bce6259
physpreset,#metal_ladel
physpreset,#treasure_coin
physpreset,#hash_37eb48128519f42c
physpreset,#p7_medical_surgical_tray_tools_bloody
physpreset,#hash_3ebbe1918e54893d
physpreset,#debris_chunk_light
physpreset,#cardboardbox_full
physpreset,#p7_sin_boxes_chinese_medicin_sgl_01
physpreset,#p7_debris_trash_snack_bag_06
physpreset,#p7_debris_trash_snack_bag_02
physpreset,#p7_debris_trash_snack_bag_03
physpreset,#p7_debris_trash_cup_coffee_02
physpreset,#helmet_leather
physpreset,#electronics_med
physpreset,#p7_clipboard_01_wpaper
physpreset,#p7_cup_coffee_mug
physpreset,#p7_debris_trash_paper_plate_01
physpreset,d#weapon_bullet
physpreset,#electronics_lrg
physpreset,#metal_dish_small
physpreset,#p7_cigarette_pack
physpreset,#p7_medical_surgical_tools_tray
physpreset,#trash_paper
physpreset,#p7_medical_surgical_tools_syringe
physpreset,d#default
physpreset,#hash_6d3562f6377ac3d8
physpreset,#hash_715fa5c9c471e804
physpreset,#picture_frame
physpreset,#pillow
physpreset,#ceramic_cup
physpreset,#hash_7edc79ed94dc4ed0
physpreset,d#hash_7f10d2bf08c8cb38
physconstraints,#hash_86fa77f0dffdd1
physconstraints,#hash_39e1de3d427edae
physconstraints,#hash_9f4c43b440d493a
physconstraints,#hash_a273388577e17a7
physconstraints,#hash_146e9a478be35b59
physconstraints,#hash_146e9c478be35ebf
physconstraints,#hash_146e9d478be36072
physconstraints,#hash_1b4f8893c66200b5
physconstraints,#hash_25ea088c94ada494
physconstraints,#hash_25f4cc55a6d8e4ca
physconstraints,#hash_2608f3747c9f5826
physconstraints,#hash_2bcebcdcd5ef6459
physconstraints,#hash_2c597b0ac979312a
physconstraints,d#hash_2cd954b38c5e69ef
physconstraints,#hash_351e1b8b9b102dc0
physconstraints,d#hash_3dc6174bbfc0ab3b
physconstraints,#hash_3fe088fb7204416a
physconstraints,d#hash_402ab258a825d477
