768,0,10,#global,#ekia_minimap_awareness,7#hash_3c71e288a9e5615d,250,0,u3?0,#,#,0,7#,u3?0,1,FALSE,gear,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
769,1,25,#global,#ekia_minimap_awareness,7#hash_3c71e288a9e5615d,500,0,u3?0,#,#,0,7#,u3?0,1,FALSE,gear,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
770,2,75,#global,#ekia_minimap_awareness,7#hash_3c71e288a9e5615d,750,0,u3?0,#,#,0,7#,u3?0,1,FALSE,gear,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
771,3,150,#global,#ekia_minimap_awareness,7#hash_3c71e288a9e5615d,1500,0,u3?0,#,#,0,7#,u3?0,1,FALSE,gear,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
772,4,300,#global,#ekia_minimap_awareness,7#hash_3c71e288a9e5615d,3000,0,u3?0,#,#mastery_gear,0,7#hash_2099306a05b2b467,u3?0,1,FALSE,gear,FALSE,FALSE,FALSE,FALSE,TRUE,#,#,0
773,0,10,#global,#ekia_against_armor_damager,7#hash_2ffd71853649f76d,250,0,u3?0,#,#,0,7#,u3?0,1,FALSE,gear,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
774,1,25,#global,#ekia_against_armor_damager,7#hash_2ffd71853649f76d,500,0,u3?0,#,#,0,7#,u3?0,1,FALSE,gear,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
775,2,50,#global,#ekia_against_armor_damager,7#hash_2ffd71853649f76d,750,0,u3?0,#,#,0,7#,u3?0,1,FALSE,gear,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
776,3,75,#global,#ekia_against_armor_damager,7#hash_2ffd71853649f76d,1500,0,u3?0,#,#,0,7#,u3?0,1,FALSE,gear,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
777,4,100,#global,#ekia_against_armor_damager,7#hash_2ffd71853649f76d,3000,0,u3?0,#,#mastery_gear,0,7#hash_148bf2796bc942d7,u3?0,1,FALSE,gear,FALSE,FALSE,FALSE,FALSE,TRUE,#,#,0
778,0,10,#global,#ekia_full_heal_medicalinjectiongun,7#hash_4e20dceccd5dbedc,250,0,u3?0,#,#,0,7#,u3?0,1,FALSE,gear,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
779,1,25,#global,#ekia_full_heal_medicalinjectiongun,7#hash_4e20dceccd5dbedc,500,0,u3?0,#,#,0,7#,u3?0,1,FALSE,gear,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
780,2,50,#global,#ekia_full_heal_medicalinjectiongun,7#hash_4e20dceccd5dbedc,750,0,u3?0,#,#,0,7#,u3?0,1,FALSE,gear,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
781,3,75,#global,#ekia_full_heal_medicalinjectiongun,7#hash_4e20dceccd5dbedc,1500,0,u3?0,#,#,0,7#,u3?0,1,FALSE,gear,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
782,4,100,#global,#ekia_full_heal_medicalinjectiongun,7#hash_4e20dceccd5dbedc,3000,0,u3?0,#,#mastery_gear,0,7#hash_23dd904dba1c6b24,u3?0,1,FALSE,gear,FALSE,FALSE,FALSE,FALSE,TRUE,#,#,0
783,0,10,#global,#ekia_specialist_equipment_equipmentcharge,7#hash_63752840e40f3c8d,250,0,u3?0,#,#,0,7#,u3?0,1,FALSE,gear,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
784,1,25,#global,#ekia_specialist_equipment_equipmentcharge,7#hash_63752840e40f3c8d,500,0,u3?0,#,#,0,7#,u3?0,1,FALSE,gear,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
785,2,50,#global,#ekia_specialist_equipment_equipmentcharge,7#hash_63752840e40f3c8d,750,0,u3?0,#,#,0,7#,u3?0,1,FALSE,gear,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
786,3,75,#global,#ekia_specialist_equipment_equipmentcharge,7#hash_63752840e40f3c8d,1500,0,u3?0,#,#,0,7#,u3?0,1,FALSE,gear,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
787,4,100,#global,#ekia_specialist_equipment_equipmentcharge,7#hash_63752840e40f3c8d,3000,0,u3?0,#,#mastery_gear,0,7#hash_57881432ca70cab7,u3?0,1,FALSE,gear,FALSE,FALSE,FALSE,FALSE,TRUE,#,#,0
788,0,5,#global,#hash_656a2ab7e777796b,7#hash_64828cc15851816a,250,0,u3?0,#,#,0,7#,u3?0,1,FALSE,gear,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
789,1,10,#global,#hash_656a2ab7e777796b,7#hash_64828cc15851816a,500,0,u3?0,#,#,0,7#,u3?0,1,FALSE,gear,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
790,2,25,#global,#hash_656a2ab7e777796b,7#hash_64828cc15851816a,750,0,u3?0,#,#,0,7#,u3?0,1,FALSE,gear,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
791,3,50,#global,#hash_656a2ab7e777796b,7#hash_64828cc15851816a,1500,0,u3?0,#,#,0,7#,u3?0,1,FALSE,gear,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
792,4,75,#global,#hash_656a2ab7e777796b,7#hash_64828cc15851816a,3000,0,u3?0,#,#mastery_gear,0,7#hash_57cf934513e5b15a,u3?0,1,FALSE,gear,FALSE,FALSE,FALSE,FALSE,TRUE,#,#,0
793,0,10,#global,#hash_1dd0ef4785aa4084,7#hash_62387d8c0c1042e9,750,0,u3?0,#,#mastery_gear,0,7#hash_3122a2b35bea72e3,u3?0,1,FALSE,gear,FALSE,FALSE,FALSE,FALSE,TRUE,#,#,0
794,0,25,#global,#hash_47c5c8af0f105c71,7#hash_49ae19c5f05ea90,750,0,u3?0,#,#mastery_gear,0,7#hash_34a1412bd528e2b8,u3?0,1,FALSE,gear,FALSE,FALSE,FALSE,FALSE,TRUE,#,#,0
795,0,15,#global,#ekia_minimap_awareness_tracker,7#hash_3e567c220f7511e6,750,0,u3?0,#,#mastery_gear,0,7#hash_7fa518cc91809616,u3?0,1,FALSE,gear,FALSE,FALSE,FALSE,FALSE,TRUE,#,#,0
796,0,1,#global,#hash_7db6a4180312b94c,7#hash_31deb4cf7a99ea3e,750,0,u3?0,#,#mastery_gear,0,7#hash_22dc63ef784f5b8e,u3?0,1,FALSE,gear,FALSE,FALSE,FALSE,FALSE,TRUE,#,#,0
797,0,10,#global,#ekia_critical_heal_medicalinjectiongun_revenge,7#hash_3496862576522f10,750,0,u3?0,#,#mastery_gear,0,7#hash_2e01d0d10f846038,u3?0,1,FALSE,gear,FALSE,FALSE,FALSE,FALSE,TRUE,#,#,0
798,0,25,#global,#hash_2ed3de647f5090f1,7#hash_7bf48af5413cafe9,750,0,u3?0,#,#mastery_gear,0,7#hash_38c85e55f43a99e3,u3?0,1,FALSE,gear,FALSE,FALSE,FALSE,FALSE,TRUE,#,#,0
799,0,1,#global,#hash_386525eb8f4537c2,7#hash_18147867fee30649,750,0,u3?0,#,#mastery_gear,0,7#hash_45b43c66eacb6e03,u3?0,1,FALSE,gear,FALSE,FALSE,FALSE,FALSE,TRUE,#,#,0
800,0,12,#global,#mastery_gear,7#hash_68d7dee1000b7d87,5000,0,u3?0,#,#completed_all_challenges,0,7#hash_10515bb988e66819,u3?0,1,FALSE,gear,FALSE,TRUE,FALSE,TRUE,FALSE,#,#,0
801,0,10,#global,#destroy_ai_scorestreak_coldblooded,7#hash_fab342493ae2043,500,0,u3?0,#,#,0,7#,u3?0,1,FALSE,perks,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
802,1,25,#global,#destroy_ai_scorestreak_coldblooded,7#hash_fab342493ae2043,1000,0,u3?0,#,#,0,7#,u3?0,1,FALSE,perks,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
803,2,50,#global,#destroy_ai_scorestreak_coldblooded,7#hash_fab342493ae2043,2500,0,u3?0,#,#,0,7#,u3?0,1,FALSE,perks,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
804,3,75,#global,#destroy_ai_scorestreak_coldblooded,7#hash_fab342493ae2043,5000,0,u3?0,#,#,0,7#,u3?0,1,FALSE,perks,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
805,4,100,#global,#destroy_ai_scorestreak_coldblooded,7#hash_fab342493ae2043,7500,0,u3?0,#,#mastery_perks,0,7#hash_3fec6b4b4258ded5,u3?0,1,FALSE,perks,FALSE,FALSE,FALSE,FALSE,TRUE,#,#,0
806,0,10,#global,#destroy_scorestreaks_equipment_engineer,7#hash_148fe8a7de43f7e6,500,0,u3?0,#,#,0,7#,u3?0,1,FALSE,perks,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
807,1,25,#global,#destroy_scorestreaks_equipment_engineer,7#hash_148fe8a7de43f7e6,1000,0,u3?0,#,#,0,7#,u3?0,1,FALSE,perks,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
808,2,50,#global,#destroy_scorestreaks_equipment_engineer,7#hash_148fe8a7de43f7e6,2500,0,u3?0,#,#,0,7#,u3?0,1,FALSE,perks,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
809,3,75,#global,#destroy_scorestreaks_equipment_engineer,7#hash_148fe8a7de43f7e6,5000,0,u3?0,#,#,0,7#,u3?0,1,FALSE,perks,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
810,4,100,#global,#destroy_scorestreaks_equipment_engineer,7#hash_148fe8a7de43f7e6,7500,0,u3?0,#,#mastery_perks,0,7#hash_29f30c5430bf8816,u3?0,1,FALSE,perks,FALSE,FALSE,FALSE,FALSE,TRUE,#,#,0
811,0,10,#global,#ekia_stunned_slowed_irradiated_cuav_resistance,7#hash_360f5308c8c3971f,500,0,u3?0,#,#,0,7#,u3?0,1,FALSE,perks,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
812,1,25,#global,#ekia_stunned_slowed_irradiated_cuav_resistance,7#hash_360f5308c8c3971f,1000,0,u3?0,#,#,0,7#,u3?0,1,FALSE,perks,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
813,2,50,#global,#ekia_stunned_slowed_irradiated_cuav_resistance,7#hash_360f5308c8c3971f,2500,0,u3?0,#,#,0,7#,u3?0,1,FALSE,perks,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
814,3,75,#global,#ekia_stunned_slowed_irradiated_cuav_resistance,7#hash_360f5308c8c3971f,5000,0,u3?0,#,#,0,7#,u3?0,1,FALSE,perks,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
815,4,100,#global,#ekia_stunned_slowed_irradiated_cuav_resistance,7#hash_360f5308c8c3971f,7500,0,u3?0,#,#mastery_perks,0,7#hash_53faf453aea551b1,u3?0,1,FALSE,perks,FALSE,FALSE,FALSE,FALSE,TRUE,#,#,0
816,0,10,#global,#survive_with_flak,7#hash_6df82490333d1954,500,0,u3?0,#,#,0,7#,u3?0,1,FALSE,perks,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
817,1,25,#global,#survive_with_flak,7#hash_6df82490333d1954,1000,0,u3?0,#,#,0,7#,u3?0,1,FALSE,perks,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
818,2,50,#global,#survive_with_flak,7#hash_6df82490333d1954,2500,0,u3?0,#,#,0,7#,u3?0,1,FALSE,perks,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
819,3,75,#global,#survive_with_flak,7#hash_6df82490333d1954,5000,0,u3?0,#,#,0,7#,u3?0,1,FALSE,perks,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
820,4,100,#global,#survive_with_flak,7#hash_6df82490333d1954,7500,0,u3?0,#,#mastery_perks,0,7#hash_29365c086525a11c,u3?0,1,FALSE,perks,FALSE,FALSE,FALSE,FALSE,TRUE,#,#,0
821,0,10,#global,#ekia_minimap_teamlink,7#hash_3a778133edc50d90,500,0,u3?0,#,#,0,7#,u3?0,1,FALSE,perks,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
822,1,25,#global,#ekia_minimap_teamlink,7#hash_3a778133edc50d90,1000,0,u3?0,#,#,0,7#,u3?0,1,FALSE,perks,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
823,2,75,#global,#ekia_minimap_teamlink,7#hash_3a778133edc50d90,2500,0,u3?0,#,#,0,7#,u3?0,1,FALSE,perks,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
824,3,150,#global,#ekia_minimap_teamlink,7#hash_3a778133edc50d90,5000,0,u3?0,#,#,0,7#,u3?0,1,FALSE,perks,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
825,4,300,#global,#ekia_minimap_teamlink,7#hash_3a778133edc50d90,7500,0,u3?0,#,#mastery_perks,0,7#hash_54e4d8f5fa916bb8,u3?0,1,FALSE,perks,FALSE,FALSE,FALSE,FALSE,TRUE,#,#,0
826,0,25,#global,#ekia_deadsilence,7#hash_5d01abb5924e7175,500,0,u3?0,#,#,0,7#,u3?0,1,FALSE,perks,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
827,1,75,#global,#ekia_deadsilence,7#hash_5d01abb5924e7175,1000,0,u3?0,#,#,0,7#,u3?0,1,FALSE,perks,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
828,2,150,#global,#ekia_deadsilence,7#hash_5d01abb5924e7175,2500,0,u3?0,#,#,0,7#,u3?0,1,FALSE,perks,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
829,3,300,#global,#ekia_deadsilence,7#hash_5d01abb5924e7175,5000,0,u3?0,#,#,0,7#,u3?0,1,FALSE,perks,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
830,4,500,#global,#ekia_deadsilence,7#hash_5d01abb5924e7175,7500,0,u3?0,#,#mastery_perks,0,7#hash_65ab7afc25583a5f,u3?0,1,FALSE,perks,FALSE,FALSE,FALSE,FALSE,TRUE,#,#,0
831,0,10,#global,#ekia_enemy_uav_sensordart_ghost,7#hash_4f302645bf68b519,500,0,u3?0,#,#,0,7#,u3?0,1,FALSE,perks,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
832,1,25,#global,#ekia_enemy_uav_sensordart_ghost,7#hash_4f302645bf68b519,1000,0,u3?0,#,#,0,7#,u3?0,1,FALSE,perks,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
833,2,50,#global,#ekia_enemy_uav_sensordart_ghost,7#hash_4f302645bf68b519,2500,0,u3?0,#,#,0,7#,u3?0,1,FALSE,perks,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
834,3,75,#global,#ekia_enemy_uav_sensordart_ghost,7#hash_4f302645bf68b519,5000,0,u3?0,#,#,0,7#,u3?0,1,FALSE,perks,FALSE,FALSE,FALSE,FALSE,FALSE,#,#,0
835,4,100,#global,#ekia_enemy_uav_sensordart_ghost,7#hash_4f302645bf68b519,7500,0,u3?0,#,#mastery_perks,0,7#hash_17914888c47b0cb3,u3?0,1,FALSE,perks,FALSE,FALSE,FALSE,FALSE,TRUE,#,#,0
