type,name
model,#zombie_zapper_handle
model,#p8_zm_door_buy_symbol_01
model,#p8_zm_debris_buy_symbol_01
model,#p8_zm_power_door_symbol_01
model,#zombie_zapper_cagelight_green
model,#zombie_zapper_cagelight_red
model,#zombie_zapper_cagelight
menu,#ingame_controls
menu,#chooseclass_ingame
menu,#initteam_marines
menu,#t7hud_zm_factory
menu,#popup_leavegame
menu,#spectate
menu,#positiondraft
menu,#ingame_options
menu,#startmenu_main
menu,#class
menu,#initteam_opfor
menu,#changeteam
menu,#changeclass_custom
menu,#zm_game_over
material,#specialty_divetonuke_zombies
material,#specialty_fastreload_zombies
material,#specialty_firesale_zombies
material,#t7_hud_zm_aat_blastfurnace
material,#specialty_marathon_zombies
material,#specialty_instakill_zombies
material,#t7_hud_zm_aat_turned
material,#specialty_ads_zombies
material,#t7_hud_zm_aat_thunderwall
material,#black
material,#t7_hud_zm_aat_deadwire
material,#specialty_quickrevive_zombies
material,#hash_6816f1f1b0228983
material,#specialty_widows_wine_zombies
material,#hash_77375fa1eb855428
material,#specialty_doublepoints_zombies
string,#hash_5fedd02612685d
string,#hash_7778a99e3a7d47
string,#hash_aaf7fedbbd0fd9
string,#hash_fcf99ca446cd53
string,#hash_1fe09aea69fefa7
string,#hash_21247f6d4bd72b9
string,#hash_24a438482954901
string,#hash_24db93792778220
string,#hash_279db126c954111
string,#hash_309c231f667ce11
string,#hash_336cbe1bb6ff213
string,#hash_3539a53b7cf9ea2
string,#hash_3c284385b5ad550
string,#hash_4a972ee1265d60a
string,#hash_4df55b9b501cd6e
string,#hash_5e3423d08973905
string,#hash_63690aa1bddde5a
string,#hash_64cb545dd18c607
string,#hash_693bb70d9737a5b
string,#hash_718d32f9e8cea17
string,#hash_729e15cd6b31df3
string,#hash_73f632514ab7d15
string,#hash_77db65489366a43
string,#hash_788ffc8d7448f05
string,#hash_8919019fbbe2bdc
string,#hash_8e65f1e90063e14
string,#zombie/perk_quickrevive
string,#hash_90ca7c41027482c
string,#hash_91829275c00db24
string,#hash_980c4fda0ffe694
string,#hash_9ad280f8b462963
string,#hash_9ad290f8b462b16
string,#hash_9ad2a0f8b462cc9
string,#hash_9ad2b0f8b462e7c
string,#hash_9c83a93f783b8e4
string,#hash_a32a3fa2a239897
string,#zombie/perk_packapunch
string,#hash_a502ccb8fec4c7a
string,#hash_ad3c47f53414b85
string,#hash_b3ee5423dbc38b4
string,#hash_b877496afcd42c8
string,#hash_c2b77be4cf5b142
string,#hash_c417ed2daa58e2e
string,#hash_c5eaf038e40129b
string,#hash_cb6a56ab3b14604
string,#mp/host_ended_game
string,#hash_cd87686e9c80e75
string,#hash_cef88785ed00590
string,#hash_d77fc2d11c6deb1
string,#hash_ddc319addc8bcb2
string,#hash_e0fa688fb248886
string,#zombie/round
string,#hash_f267d2561d974d7
string,#hash_fe988f7e566ff4d
string,#hash_fea06394ae21371
string,#hash_10a895033b20c705
string,#hash_10cc78ab5ba5a7f2
string,#zombie/powerup_pap
string,#hash_114f96a9d16cc6bb
string,#hash_117f528808767024
string,#hash_11c1749ce5b09c1f
string,#hash_11dba2735866a0f6
string,#hash_11e532a4f9c3e482
string,#hash_1225b8e31a9ffb76
string,#hash_12272c5573321d90
string,#hash_124b395fc222642b
string,#hash_12517f2f23bd1966
string,#hash_1299ea66da4a06b0
string,#hash_12e2c5e29f8ce6ad
string,#zombie/undefined
string,#hash_133c9b7b564b707f
string,#hash_141c79e0a2e1383e
string,#hash_1434e75516b9654c
string,#hash_1589f4207559932b
string,#hash_159288d004543675
string,#hash_1595dd9d4d64f37b
string,#hash_15ed041575f5a233
string,#hash_166ccb55e49e33a0
string,#hash_16c249585a622491
string,#hash_17758d1de3b1fe6a
string,#hash_1784640b956f2f85
string,#hash_17ff339e7f75ae18
string,#hash_18114ebf7e352c55
string,#hash_18240c9d5b676849
string,#hash_18379e4e114fabf9
string,#hash_18fa90427a117729
string,#hash_192dc062b9c5de31
string,#hash_197687e8f04962c9
string,#hash_1995f0abfe0290ca
string,#hash_19d325d8d1bfd3de
string,#hash_1a0df3bc59a8029b
string,#hash_1a444a987e075837
