type,name
physpreset,#gib_zombie
physpreset,#gib_heavy
physconstraints,#hash_4f293bd7d600848
physconstraints,#hash_1f65538a2bd2cb8d
physconstraints,#hash_3d67b4b87611bc0e
physconstraints,#hash_5f11deb2e0d072d2
physconstraints,#hash_67f35bbfe82c8a20
physconstraints,#hash_95def651e1a9668f
physconstraints,#hash_c063554b6fe94802
physconstraints,#hash_f1161886efac93b3
xmodel,#c_t8_zmb_dlc1_zombie_3rdclass_male_body1_split
xmodel,#c_t8_zmb_dlc1_zombie_3rdclass_female_body2_split
xmodel,#hash_ba3d76c7656baf6
xmodel,#c_t8_zmb_catalyst_fire_body
xmodel,#c_t8_zmb_catalyst_water_body
xmodel,#c_t8_zmb_catalyst_decay_body_noreveal
xmodel,#c_t8_zmb_1stclass_male_body2_split
xmodel,#hash_1a721386209d0027
xmodel,#hash_1be93ad7ef8f1a0f
xmodel,#c_t8_zmb_dlc1_nosferatu_humanoid_chaos_drop
xmodel,#c_t8_zmb_titanic_stoker_shovel1
xmodel,#hash_258746a9a82b9bdc
xmodel,#c_t8_zmb_dlc1_zombie_2ndclass_female_body1_split
xmodel,#c_t8_zmb_1stclass_female_body1_s_lleg
xmodel,#hash_2ceabd7850311199
xmodel,#hash_33fc5a4ea9658835
xmodel,#c_t8_zmb_catalyst_decay_body
xmodel,#c_t8_zmb_1stclass_female_body1_s_rleg
xmodel,#c_t8_zmb_blightfather_body1_gib
xmodel,#c_t8_zmb_2ndclass_female_body3_split
xmodel,#c_t8_zmb_titanic_stoker_body1
xmodel,#c_t8_zmb_dlc1_zombie_1stclass_male_body3_split
xmodel,#hash_489c38537c67ca9e
xmodel,#c_t8_zmb_dlc1_zombie_3rdclass_female_body3_split
xmodel,#c_t8_zmb_3rdclass_male_body1_split
xmodel,#c_t8_zmb_dlc1_werewolf_chaos_drop
xmodel,#c_t8_zmb_catalyst_electric_body
xmodel,#hash_60196b11a9db500c
xmodel,#c_t8_zmb_dlc1_zombie_3rdclass_female_body1_split
xmodel,#hash_681edd72ba21b834
xmodel,#c_t8_zmb_dlc1_zombie_2ndclass_female_body2_split
xmodel,#hash_6f97a0d9c769da03
xmodel,#c_t8_zmb_dlc1_zombie_1stclass_female_body1_split
xmodel,#hash_7089603f68eb4b62
xmodel,#c_t8_zmb_blightfather_body1
xmodel,#c_t8_zmb_dlc1_zombie_1stclass_female_body1_split_skin2
xmodel,#c_t8_zmb_dlc1_zombie_1stclass_female_body1_split_skin3
xmodel,#c_t8_zmb_dlc1_zombie_1stclass_female_body1_split_skin4
xmodel,#c_t8_zmb_dlc1_zombie_1stclass_female_body1_split_skin5
xmodel,#c_t8_zmb_dlc1_zombie_1stclass_female_body1_split_skin6
xmodel,#hash_7589bf50d560fc85
xmodel,#hash_7861e347338eee0e
xmodel,#hash_78baa4d4147112bd
xmodel,#c_t8_zmb_3rdclass_male_body2_split
xmodel,#c_t8_zmb_3rdclass_male_body3_s_lleg
xmodel,#c_t8_zmb_3rdclass_male_body3_s_rleg
xmodel,#c_t8_zmb_3rdclass_male_body1_g_upclean
xmodel,#c_t8_zmb_3rdclass_male_head3
xmodel,#c_t8_zmb_3rdclass_male_body3_s_larm
xmodel,#p7_gib_chunk_flesh_01
xmodel,#p7_gib_chunk_flesh_03
xmodel,#c_t8_zmb_3rdclass_male_body1
xmodel,#p7_gib_chunk_bone_03
xmodel,#c_t8_zmb_3rdclass_male_body3_s_rarm
xmodel,#c_t8_zmb_3rdclass_male_body1_g_larmoff
xmodel,#p7_gib_chunk_meat_01
xmodel,#p7_gib_chunk_meat_02
xmodel,#p7_gib_chunk_meat_03
xmodel,#c_t8_zmb_3rdclass_male_body1_g_rarmoff
xmodelmesh,#hash_2530cf85a2d5c2
xmodelmesh,#hash_47962746e3ae51
xmodelmesh,#hash_6ac8a5b1060108
xmodelmesh,#hash_221dbcd543c19a3
xmodelmesh,#hash_29bc0fb0f403381
xmodelmesh,#hash_428b6bc186aee60
xmodelmesh,#hash_465e359f8bb18be
xmodelmesh,#hash_51adb4f2f494ba8
xmodelmesh,#hash_527212f8517a3ee
xmodelmesh,#hash_63b99497e6830e8
xmodelmesh,#hash_6b52cd101336d84
xmodelmesh,#hash_6bff21ea2992ee6
xmodelmesh,#hash_87a7058f05903d4
xmodelmesh,#hash_8add1ea50f88268
xmodelmesh,#hash_a6326d7884f6478
xmodelmesh,#hash_ba804724b56f465
xmodelmesh,#hash_bb44f6d1b6b4dfb
xmodelmesh,#hash_bd1accd08c669e8
xmodelmesh,#hash_c4e5d744457fcb7
xmodelmesh,#hash_c66c4a5ae332217
xmodelmesh,#hash_c70a96c337dd574
xmodelmesh,#hash_caec39dc1fd0fd7
xmodelmesh,#hash_ccfd9f86def8332
xmodelmesh,#hash_d90ba538f1f0527
xmodelmesh,#hash_ddb00e2a10a0758
xmodelmesh,#hash_e60620cdc261a63
xmodelmesh,#hash_e70f887fcceb97b
xmodelmesh,#hash_ea56197b645c28b
xmodelmesh,#hash_eb7c07968384fd6
xmodelmesh,#hash_edfce8a585e6990
xmodelmesh,#hash_f6ccecd9f359d9a
xmodelmesh,#hash_faaf88a35a3463e
xmodelmesh,#hash_10332cfd7e916f21
xmodelmesh,#hash_10e684004502e0b0
xmodelmesh,#hash_114b1c453ee9fcbd
xmodelmesh,#hash_11b34526dd96117e
xmodelmesh,#hash_1211455b0ddf0847
xmodelmesh,#hash_1219379230b00512
xmodelmesh,#hash_123c31d1303ce261
xmodelmesh,#hash_127a1d2265d16a96
xmodelmesh,#hash_12bf3c0bba227ca6
xmodelmesh,#hash_131470ec1a49c540
xmodelmesh,#hash_140cbc35b19436e3
xmodelmesh,#hash_1470eaeb7d86bbf6
xmodelmesh,#hash_15223b5d99984dcc
xmodelmesh,#hash_1759c5b167fd20e6
xmodelmesh,#hash_18b0fcc499249479
xmodelmesh,#hash_194a26866ddefa07
xmodelmesh,#hash_196d8b182dc52ff4
xmodelmesh,#hash_1b1a42feda173476
xmodelmesh,#hash_1b9deb4e1d3fd3e7
xmodelmesh,#hash_1babfd1c2bb79d9d
xmodelmesh,#hash_1c0fc981ffecacf9
xmodelmesh,#hash_1d0e3e3938c809cd
xmodelmesh,#hash_1d3471274505b9f9
xmodelmesh,#hash_1d884cebeed725a8
