type,name
material,#hash_6a7a2b7ab387022
material,#hash_301d71da23f9618e
material,#hash_43109fd39077dfbb
material,#hash_47113fc371b562da
material,#hash_5028af252ddb6639
material,#hash_5420725b95eeb397
material,#hash_67884b2c523e6a3f
material,#hash_7662d860d9ba20b0
techset,#hash_214b302368ccb0d3
techset,#hash_3cbd2c1db8e29d7c
techset,#hash_5b9cabab4f5610f6
techset,#hash_6ae50e2f06b5620f
techset,#hash_fe67b7e4d082e54a
image,#hash_1f12254d316061a7
image,#hash_452704a09f1ccbd3
image,#hash_71c88d47e0a9f3d4
image,#$white_gloss
image,#hash_9f12144d316044c4
image,#$white_reveal
image,#hash_b317746176dd0633
image,#$default
keyvaluepairs,#hash_718b930e92cac3de
