type,name
physpreset,#gib
xanim,#hash_78e58558335c1c9
xanim,#hash_fa55a5414373a91
xanim,#hash_ffe65fa5f7a3b06
xanim,#hash_163181658c6b05ad
xanim,#hash_165dde7aa2f77ae5
xanim,#hash_22b10ad470c9a4eb
xanim,#hash_432741f1b3e18ad9
xanim,#hash_4849d1293494e88a
xanim,#hash_4849d3293494ebf0
xanim,#hash_4db2c616be3d4814
xanim,#hash_4ec39f60eab87d1f
xanim,#hash_526158a0eac546e0
xanim,#hash_5371650a44b6bd3b
xanim,#hash_5a4e902f225902e9
xanim,#hash_6c514b149dcdd278
xanim,#hash_761bed560eb9a313
xanim,#hash_771b04864306aef4
xanim,#hash_784f1cd1831a0a64
xanim,#hash_a80ee6e892fc687f
xanim,#hash_f249236d1e5c2dfe
xanim,#hash_fa50b327902a1dbe
xanim,#hash_fcdd8ed70e2765d4
xmodel,#p8_brick_cocaine_lg_stack_01_white
xmodel,#p8_brick_cocaine_lg_02_white
xmodel,#p8_brick_cocaine_lg_01_brown
xmodel,#wpn_t8_zm_melee_hammer_lvl2_world
xmodel,#p8_brick_cocaine_lg_stack_02_brown
xmodel,#wpn_t8_eqp_heal_aid_world
xmodel,#p8_brick_cocaine_lg_02_brown
xmodel,#hash_622d0e7eb71a6711
xmodel,#wpn_t8_knife_bowie_bloody_world
xmodel,#wpn_t8_eqp_heal_aid_view
xmodel,#wpn_t8_knife_bowie_bloody_view
xmodel,#p7_gib_chunk_flesh_01
xmodel,#p7_gib_chunk_flesh_03
xmodel,#c_nrc_gen_g_rlegspawn
xmodel,#p7_gib_chunk_bone_03
xmodel,#wpn_t8_eqp_stem_shot_view
xmodel,#p7_gib_chunk_meat_01
xmodel,#p7_gib_chunk_meat_02
xmodel,#p7_gib_chunk_meat_03
xmodel,#c_nrc_gen_g_larmspawn
xmodel,#wpn_t8_eqp_stem_shot_world
xmodelmesh,#hash_1042599715b776e
xmodelmesh,#hash_801ce1b730966b2
xmodelmesh,#hash_bddd07ebb1015de
xmodelmesh,#hash_cd22d1af5bc6785
xmodelmesh,#hash_d155393ccb07186
xmodelmesh,#hash_15033ce6102e2f4e
xmodelmesh,#hash_1a01e9fd30cc38e4
xmodelmesh,#hash_24b492ca9e2a9b6f
xmodelmesh,#hash_26b5fa24bf535034
xmodelmesh,#hash_26b690414b45cc72
xmodelmesh,#hash_2a8d0b95def5fc72
xmodelmesh,#hash_357b6538426d2698
xmodelmesh,#hash_3f892f329c836b8e
xmodelmesh,#hash_41be9fad16f6f4eb
xmodelmesh,#hash_483a3b515b8be9db
xmodelmesh,#hash_4a4003b97a194ded
xmodelmesh,#hash_4ba8d20d96f107e5
xmodelmesh,#hash_4c51623daf6c6359
xmodelmesh,#hash_4dbdcb11ac7ed14e
xmodelmesh,#hash_4e94e2b9464a077e
xmodelmesh,#hash_4e9dac7ee0164166
xmodelmesh,#hash_559fe4646d03d9bd
xmodelmesh,#hash_5944cd737ac84376
xmodelmesh,#hash_5df29c6f805e1105
xmodelmesh,#hash_6215d5c96739b706
xmodelmesh,#hash_6509b8a9657826a3
xmodelmesh,#hash_6942793fc996ac2e
xmodelmesh,#hash_69aae43360bbd2f2
xmodelmesh,#hash_6e7ffc8f5c0683f7
xmodelmesh,#hash_6f7b1539f5adfec4
xmodelmesh,#hash_7380b6deefa734b0
xmodelmesh,#hash_738e5923c92f2d92
xmodelmesh,#hash_7d274a15c664f6f0
xmodelmesh,#hash_86e0113161a5eb90
xmodelmesh,#hash_8f06e335bac64873
xmodelmesh,#hash_9f12d2a396af6f0e
xmodelmesh,#hash_a50b97caf1c7f2b0
xmodelmesh,#hash_bfc896ef5f3e3108
xmodelmesh,#hash_cbcaf72eb386924d
xmodelmesh,#hash_df455100373da93f
xmodelmesh,#hash_e83d94ad330e77a0
xmodelmesh,#hash_ebe2a5569f353de3
xmodelmesh,#hash_ed0e5ff109f50f2d
material,#mc/mtl_p7_box_cardboard_tape_open01
material,#mc/mtl_wpn_t8_knife_bowie_plastic
