type,name
physpreset,#p7_debris_trash_drink_carrier_01
physpreset,#p7_container_medical
physpreset,#p7_medical_cot
physpreset,#can_small
physpreset,#hash_260836fb8b5de3f9
physpreset,#p7_box_copy_paper
physpreset,#hash_2c6be4c5189b400d
physpreset,#hash_2d2315df8c3e1636
physpreset,#sandbag
physpreset,#p7_supply_briefcase_02
physpreset,#p7_lab_chemistry_set_beaker
physpreset,#wood_chunk
physpreset,#hash_3f8f279f390590eb
physpreset,#hash_408bcb61fe20d903
physpreset,#hash_430044a7dc84a812
physpreset,#hash_49bd1dc0fcbe19be
physpreset,#hash_4b236aa808d4b02e
physpreset,#p7_debris_trash_snack_bag_07
physpreset,#hash_4b236ea808d4b6fa
physpreset,#hash_4b236fa808d4b8ad
physpreset,#book
physpreset,#p7_debris_trash_cup_coffee_02
physpreset,#hash_550e3f1b89d837dc
physpreset,#p7_cup_coffee_mug
physpreset,#hash_598f396c27347799
physpreset,#hash_5c2d217edb4867d8
physpreset,#hash_5c4fae1eea294484
physpreset,#hash_5ceaa57dd3d5ebb1
physpreset,#metal_pan
physpreset,#hash_5d8d2d51979da725
physpreset,#p7_medical_surgical_tools_tray
physpreset,#hash_5f26c6699f8b1c00
physpreset,#hash_5f291023be02f060
physpreset,#fire_extinguisher
physpreset,#hash_6fe1e89bffc046df
physpreset,#p7_tools_hammer
physpreset,#hash_7b9f145dc80ed9c4
physpreset,#microscope
physpreset,#toolbox
physpreset,#gib_zombie
physpreset,#gib_heavy
physpreset,#gib
physpreset,#weapon_bullet
physpreset,#default
physpreset,#brick
physconstraints,#hash_2608f3747c9f5826
physconstraints,#hash_95def351e1a96176
physconstraints,#hash_95def651e1a9668f
physconstraints,#hash_f1161886efac93b3
xanim,#ai_zombie_base_walk_au_v10_pain_chest_f
xanim,#ai_zm_dlc1_zombie_crawl_climb_up_256_down_32
xanim,#hash_668e4bbeb1b7db
xanim,#ai_t8_zm_zombie_boardtear_aligned_l_6_pull
xanim,#vm_raygun_fire_ads
xanim,#ai_zombie_base_walk_au_v5_pain_chest_f
xanim,#ai_t8_zm_zombie_base_walk_jump_up_catwlk_160
xanim,#ai_t8_zm_quad_phaseright_long_a
xanim,#ai_t8_zm_quad_phaseright_long_b
xanim,#ai_t8_zm_zombie_base_walk_jump_up_catwlk_128
xanim,#hash_eae853f4f842ad
xanim,#ai_t8_zm_zombie_base_trv_jump_up_128_thru_sm_hole
xanim,#hash_1268742ab2ef44e
xanim,#ai_zm_dlc1_zombie_walk_lowg_v4_pain_chest_f_alt
