type,name
physpreset,#gib_zombie
physpreset,#gib
physconstraints,#hash_15def651e1a9668f
physconstraints,#hash_2cd954b38c5e69ef
physconstraints,#hash_4063554b6fe94802
physconstraints,#hash_4d46a2564e8dcbbc
physconstraints,#hash_65810e8e6f675e87
physconstraints,#hash_71161886efac93b3
xanim,#hash_280ee6e892fc687f
xanim,#hash_7249236d1e5c2dfe
xanim,#hash_7a50b327902a1dbe
xanim,#hash_7cdd8ed70e2765d4
xmodel,#c_t8_zmb_dlc0_zombie_male_body3_g_rarmoff
xmodel,#c_t8_zmb_3rdclass_male_body3_s_lleg
xmodel,#c_t8_zmb_3rdclass_male_body3_s_rleg
xmodel,#c_t8_zmb_1stclass_male_body3_g_rarmoff
xmodel,#c_t8_zmb_3rdclass_male_body1_g_upclean
xmodel,#c_t8_zmb_3rdclass_male_head3
xmodel,#c_t8_zmb_3rdclass_male_body3_s_larm
xmodel,#c_t8_zmb_1stclass_male_body3_g_larmoff
xmodel,#c_t8_zmb_dlc0_zombie_male_body3_g_larmoff
xmodel,#c_t8_zmb_dlc0_zombie_male_body3_g_upclean
xmodel,#c_t8_zmb_dlc0_zombie_male_body3
xmodel,#p7_gib_chunk_flesh_01
xmodel,#p7_gib_chunk_flesh_03
xmodel,#c_t8_zmb_3rdclass_male_body1
xmodel,#c_nrc_gen_g_rlegspawn
xmodel,#p7_gib_chunk_bone_03
xmodel,#c_t8_zmb_3rdclass_male_body3_s_rarm
xmodel,#wpn_t8_eqp_stem_shot_view
xmodel,#c_t8_zmb_1stclass_male_body3_g_upclean
xmodel,#c_t8_zmb_3rdclass_male_body1_g_larmoff
xmodel,#c_t8_bo_zombie_female_head1
xmodel,#c_t8_mp_spe_hacker_apocalypse_head1
xmodel,#p7_gib_chunk_meat_01
xmodel,#p7_gib_chunk_meat_02
xmodel,#p7_gib_chunk_meat_03
xmodel,#c_nrc_gen_g_larmspawn
xmodel,#c_t8_zmb_3rdclass_male_body1_g_rarmoff
xmodel,#c_t8_zmb_1stclass_male_body3
xmodel,#p7_zm_sta_gibs_chunk_bone
xmodel,#wpn_t8_eqp_stem_shot_world
xmodel,#p7_zm_sta_gibs_arm_r
xmodel,#p7_zm_sta_gibs_head
xmodelmesh,#hash_86d29ec80818ac
xmodelmesh,#hash_898755dac6827b
xmodelmesh,#hash_9796678953f76b
xmodelmesh,#hash_f8c49a377ccab6
xmodelmesh,#hash_1dfd2647bb12ee1
xmodelmesh,#hash_2b2f5ece6e68424
xmodelmesh,#hash_2d625a259b64f89
xmodelmesh,#hash_6e0113161a5eb90
xmodelmesh,#hash_7187fabe2f6ecbd
xmodelmesh,#hash_8520f63543f6fec
xmodelmesh,#hash_a733c781a643720
xmodelmesh,#hash_a9126f041230aef
xmodelmesh,#hash_b613b3ede492099
xmodelmesh,#hash_c123c65bddc002e
xmodelmesh,#hash_e10de68c86627c0
xmodelmesh,#hash_e5023bc1438bcff
xmodelmesh,#hash_ec10adbb7a4adbd
xmodelmesh,#hash_ecf86162e477b67
xmodelmesh,#hash_f06e335bac64873
xmodelmesh,#hash_f708c18d4fef66c
