type,name
xmodel,#p8_brick_cocaine_lg_stack_01_plastic
xmodel,#p8_brick_cocaine_torn_01
xmodel,#p8_brick_cocaine_lg_02_plastic
xmodel,#hash_141dcd1fcb7a2ad8
xmodel,#hash_42cdca394d390415
xmodel,#hash_43035baca2ff9304
xmodel,#hash_4e99b1e7975994c0
xmodel,#hash_642a12c384af338d
xmodel,#hash_6b2500de2ff0805b
xmodel,#p8_col_cocaine_sack_single
xmodel,#hash_76c1e4c1e5e19d6a
xmodel,#p8_brick_cocaine_lg_stack_01_white
xmodel,#p8_brick_cocaine_lg_02_white
xmodel,#p7_gib_chunk_flesh_01
xmodel,#p7_gib_chunk_flesh_03
xmodel,#p7_gib_chunk_bone_03
xmodel,#p8_brick_cocaine_lg_01_brown
xmodel,#p7_gib_chunk_meat_01
xmodel,#p7_gib_chunk_meat_02
xmodel,#p7_gib_chunk_meat_03
xmodel,#p8_brick_cocaine_lg_stack_02_brown
xmodel,#p8_brick_cocaine_lg_02_brown
xmodel,#hash_e22d0e7eb71a6711
xmodelmesh,#hash_1553127a52405bfc
xmodelmesh,#hash_1ec48046897dc53d
xmodelmesh,#hash_23cc8fba15d84208
xmodelmesh,#hash_37b0fb988b921d71
xmodelmesh,#hash_3847a8af686437f7
xmodelmesh,#hash_485afbe6bb8e4b49
xmodelmesh,#hash_518be0481ea4c473
xmodelmesh,#hash_574875bbffebbb40
xmodelmesh,#hash_5bf711ed86348415
xmodelmesh,#hash_5d9b54650bf5e528
xmodelmesh,#hash_63f6c736bc7909f8
xmodelmesh,#hash_81042599715b776e
xmodelmesh,#hash_95033ce6102e2f4e
xmodelmesh,#hash_9a01e9fd30cc38e4
xmodelmesh,#hash_bf892f329c836b8e
xmodelmesh,#hash_ca4003b97a194ded
xmodelmesh,#hash_ddf29c6f805e1105
xmodelmesh,#hash_ed0e5ff109f50f2d
xmodelmesh,#hash_ee7ffc8f5c0683f7
xmodelmesh,#hash_fd274a15c664f6f0
material,#hash_2324ec027b11398a
material,#hash_3ff461beadb322fe
material,#hash_6e71657e1c88df7b
material,#mc/mtl_p7_box_cardboard_tape_open01
material,#hash_b17f5a3523bbafb9
material,#hash_c8836a1df7618010
material,#hash_e7597e14886d4aed
material,#hash_f0568f93fb783a28
material,#hash_f858f751d95ddab9
techset,#hash_56ad8624086bdbe
techset,#hash_26f73809dabe1b10
techset,#hash_833832cd9511a3ad
techset,#hash_a656ab69d7e5b667
techset,#hash_dc620bec3ab6c90d
techset,#hash_e00124f3d78a9d7a
image,#hash_302dc7c2beec487b
image,#hash_37f86b537039f8f9
image,#hash_37f87653703a0baa
image,#$black_reveal
image,#i_t7_snow_powder_01_n
image,#$identitynormalmap
image,#$white_gloss
image,#hash_9b789b14b6f3c5a6
image,#hash_9b78a814b6f3dbbd
image,#hash_9d5701bc91bb0951
image,#$white_reveal
image,#hash_b2f1d5e20b403049
image,#hash_b317746176dd0633
image,#$white_ao
image,#hash_dcbf0094ecffa540
image,#hash_dcbf0494ecffac0c
image,#$blacktransparent_color
image,#hash_f62263029379d3fe
image,#hash_faf452d2b87c1d80
keyvaluepairs,#hash_502823a3ad29ad7a
