1,168213362,#hash_3cb5b4c6d31cece7,#specialist,#invalid,0,#hash_0,,#hash_0,#hash_0,#hash_0,#hash_0,#hash_0
2,193615165,#hash_6f5d083d57ebd2ae,#weapon_charm,#legendary,0,#hash_0,,#hash_0,#hash_0,#hash_0,#hash_0,#hash_0
3,158493946,#hash_2077de0b550e0019,#gesture,#legendary,0,#hash_0,,#hash_0,#hash_0,#hash_0,#hash_0,#hash_0
4,103617384,#loot_ui_icon_stickers_zombie_comics_01,#sticker,#common,0,#hash_5d484052ef1729da,,#hash_0,#hash_0,#hash_0,#hash_0,#hash_0
5,138701367,#hash_4c4a5709d33cb2a6,#jump_kit,#legendary,0,#hash_0,,#hash_0,#hash_0,#hash_0,#hash_0,#hash_0
6,151795705,#loot_ui_icon_callingcards_specialist_zombies_01,#calling_card,#rare,0,#hash_5c45cae7528cf280,,#hash_0,#hash_0,#hash_0,#hash_0,#hash_0
7,119886232,#loot_ui_icon_stickers_zombie_comics_02,#sticker,#common,0,#hash_5d484052ef1729da,,#hash_0,#hash_0,#hash_0,#hash_0,#hash_0
8,190415679,#loot_ui_icon_callingcards_specialist_zombies_02,#calling_card,#rare,0,#hash_5c45cae7528cf280,,#hash_0,#hash_0,#hash_0,#hash_0,#hash_0
9,171955148,#loot_ui_icon_stickers_zombie_comics_03,#sticker,#common,0,#hash_5d484052ef1729da,,#hash_0,#hash_0,#hash_0,#hash_0,#hash_0
10,139273473,#hash_21f99ca1765c7ec7,#palette,#legendary,0,#hash_0,,#hash_0,#hash_0,#hash_17c8471ad085983b,#hash_7c9ada3eb8d34683,#hash_253b24cd16251ca
11,185745616,#loot_ui_icon_callingcards_specialist_zombies_07,#calling_card,#rare,0,#hash_5c45cae7528cf280,,#hash_0,#hash_0,#hash_0,#hash_0,#hash_0
12,156976408,#hash_507a2ef6ccf43da0,#gesture,#rare,0,#hash_0,,#hash_0,#hash_0,#hash_0,#hash_0,#hash_0
13,180821406,#loot_ui_icon_stickers_zombie_comics_04,#sticker,#common,0,#hash_5d484052ef1729da,,#hash_0,#hash_0,#hash_0,#hash_0,#hash_0
14,156235273,#loot_ui_icon_callingcards_specialist_zombies_04,#calling_card,#rare,0,#hash_5c45cae7528cf280,,#hash_0,#hash_0,#hash_0,#hash_0,#hash_0
15,144115261,#hash_3490ded0d4013319,#palette,#epic,0,#hash_0,,#hash_0,#hash_0,#hash_34c5e1c04823489d,#hash_7f7873a4207b0345,#hash_5101a041787a4c76
16,145287959,#loot_ui_icon_stickers_zombie_comics_05,#sticker,#common,0,#hash_5d484052ef1729da,,#hash_0,#hash_0,#hash_0,#hash_0,#hash_0
17,175133257,#loot_ui_icon_callingcards_specialist_zombies_05,#calling_card,#rare,0,#hash_5c45cae7528cf280,,#hash_0,#hash_0,#hash_0,#hash_0,#hash_0
18,133142668,#hash_5470956c22520c79,#hash_248b82a2276a1caf,#rare,1,#hash_0,,#hash_0,#hash_0,#hash_0,#hash_0,#hash_0
19,199384727,#loot_ui_icon_callingcards_specialist_zombies_06,#calling_card,#rare,0,#hash_5c45cae7528cf280,,#hash_0,#hash_0,#hash_0,#hash_0,#hash_0
20,162635431,#camo_active_sig_sniper_quickscope_zombies_base,#hash_3d74cf5a087733f7,#ultra,0,#hash_0,core_frontend_sniper_quickscope_sig_02,#hash_0,#sniper_quickscope_t8,#hash_0,#hash_0,#hash_0
21,178176814,#loot_ui_icon_stickers_zombie_vhs_01,#sticker,#common,0,#hash_75a6dce0d9f5e097,,#hash_0,#hash_0,#hash_0,#hash_0,#hash_0
22,189263086,#hash_3a94b78216019fa,#palette,#rare,0,#hash_0,,#hash_0,#hash_0,#hash_906e794ec705237,#hash_4cfaea355e37ffef,#hash_289df2f4e7ffcc35
23,176696693,#loot_ui_icon_callingcards_survivors_01,#calling_card,#rare,0,#hash_f68206d78be6d24,,#hash_0,#hash_0,#hash_0,#hash_0,#hash_0
24,163069238,#loot_ui_icon_stickers_zombie_vhs_02,#sticker,#common,0,#hash_75a6dce0d9f5e097,,#hash_0,#hash_0,#hash_0,#hash_0,#hash_0
25,183871789,#hash_15c1d80b66a39faa,#palette,#legendary,0,#hash_0,,#hash_0,#hash_0,#hash_74a7b1f09eb77129,#hash_daf508d451aed11,#hash_56088431b18bf767
26,161150065,#loot_ui_icon_callingcards_survivors_02,#calling_card,#rare,0,#hash_f68206d78be6d24,,#hash_0,#hash_0,#hash_0,#hash_0,#hash_0
