1,150066743,#hash_46a50beffef43b1d,#weapon_charm,#legendary,0,#,,#,#,#,#,#
2,127267626,#hash_75d578ac31bee71a,#gesture,#rare,0,#,,#,#,#,#,#
3,148084389,#loot_ui_icon_stickers_pixelzombies_01,#sticker,#common,0,#hash_504e9057606bfcaa,,#,#,#,#,#
4,107613904,#loot_ui_icon_callingcards_zombiediner_01,#calling_card,#rare,0,#hash_108c94c8db09c566,,#,#,#,#,#
5,113315665,#hash_112e48703994ec77,#jump_kit,#legendary,0,#,,#,#,#,#,#
6,116076444,#loot_ui_icon_stickers_survival_tools_01,#sticker,#common,0,#hash_5b8f8ce9c0ea477b,,#,#,#,#,#
7,500163,#case,#case,#invalid,0,#,,#,#,#,#,#
8,101827948,#loot_ui_icon_callingcards_zombiediner_07,#calling_card,#rare,0,#hash_108c94c8db09c566,,#,#,#,#,#
9,119896115,#loot_ui_icon_stickers_pixelzombies_02,#sticker,#common,0,#hash_504e9057606bfcaa,,#,#,#,#,#
10,168648308,#hash_8bf3776b1ddf293,#palette,#legendary,0,#,,#,#,#hash_215efce6af8d9a10,#hash_7ccbc6b8805ead08,#hash_42b6b1185e5845da
11,153611696,#loot_ui_icon_stickers_survival_tools_05,#sticker,#common,0,#hash_5b8f8ce9c0ea477b,,#,#,#,#,#
12,500163,#case,#case,#invalid,0,#,,#,#,#,#,#
13,139669102,#loot_ui_icon_callingcards_zombiediner_03,#calling_card,#rare,0,#hash_108c94c8db09c566,,#,#,#,#,#
14,184201664,#loot_ui_icon_stickers_pixelzombies_03,#sticker,#common,0,#hash_504e9057606bfcaa,,#,#,#,#,#
15,119341902,#hash_742630859c05caad,#palette,#epic,0,#,,#,#,#hash_641d42086962443d,#hash_1b27648f4099da85,#hash_610a83feabe29374
16,161226368,#loot_ui_icon_stickers_survival_tools_02,#sticker,#common,0,#hash_5b8f8ce9c0ea477b,,#,#,#,#,#
17,131077225,#hash_5b396636e302d46,#gesture,#legendary,0,#,,#,#,#,#,#
18,500163,#case,#case,#invalid,0,#,,#,#,#,#,#
19,156205273,#loot_ui_icon_stickers_pixelzombies_04,#sticker,#common,0,#hash_504e9057606bfcaa,,#,#,#,#,#
20,197970259,#hash_7a8b7c4454e4d050,#palette,#rare,0,#,,#,#,#hash_271546989f2b39c0,#hash_2dafe9ea6a7795f8,#hash_568dcd74b359cd6e
21,170786893,#loot_ui_icon_callingcards_zombiediner_04,#calling_card,#rare,0,#hash_108c94c8db09c566,,#,#,#,#,#
22,500163,#case,#case,#invalid,0,#,,#,#,#,#,#
23,141717880,#loot_ui_icon_stickers_survival_tools_04,#sticker,#common,0,#hash_5b8f8ce9c0ea477b,,#,#,#,#,#
24,103965097,#loot_ui_icon_callingcards_zombiediner_05,#calling_card,#rare,0,#hash_108c94c8db09c566,,#,#,#,#,#
25,123152744,#hash_501730ef2da43be2,#gesture,#legendary,0,#,,#,#,#,#,#
26,500163,#case,#case,#invalid,0,#,,#,#,#,#,#
27,115966017,#loot_ui_icon_stickers_pixelzombies_05,#sticker,#common,0,#hash_504e9057606bfcaa,,#,#,#,#,#
28,175346399,#loot_ui_icon_stickers_survival_tools_03,#sticker,#common,0,#hash_5b8f8ce9c0ea477b,,#,#,#,#,#
29,125837071,#loot_ui_icon_callingcards_zombiediner_06,#calling_card,#rare,0,#hash_108c94c8db09c566,,#,#,#,#,#
30,148358858,#camo_active_dlc4_spinal_wrapper,#hash_50f6d84b91339c8b,#epic,0,#,core_frontend_spinal_wrapper,#,#ar_accurate_t8,#,#,#
31,152796098,#loot_ui_icon_stickers_cartoon_zombies_01,#sticker,#common,0,#hash_767637e4848364a9,,#,#,#,#,#
32,195772267,#loot_ui_icon_callingcards_zombiecamp_01,#calling_card,#rare,0,#hash_5a10c7d2c3b8db5b,,#,#,#,#,#
33,122803019,#loot_ui_icon_stickers_campbadges_01,#sticker,#common,0,#hash_42db41873dae6324,,#,#,#,#,#
34,105969067,#loot_ui_icon_stickers_cartoon_zombies_02,#sticker,#common,0,#hash_767637e4848364a9,,#,#,#,#,#
35,192356716,#hash_6c46ccf98aa0a834,#palette,#legendary,0,#,,#,#,#hash_6b10c47c814fffcc,#hash_70afae348244d924,#hash_209cd5f59d59c353
36,500163,#case,#case,#invalid,0,#,,#,#,#,#,#
37,197556127,#hash_66ace1c992aad93,#gesture,#rare,0,#,,#,#,#,#,#
38,123951593,#loot_ui_icon_stickers_campbadges_02,#sticker,#common,0,#hash_42db41873dae6324,,#,#,#,#,#
