1,325867050,#hash_20a67aea8b9b7024,#palette,#legendary,0,#,#,#,,#hash_265a8bfe9e6a3a8f,#hash_70d44078381a65b7,#hash_6caf45796083b244
2,0,#contraband,#,#,0,#,#,#,,#,#,#
3,366324025,#hash_3da31f73e32a7794,#decal,#legendary,0,#,#,#,,#hash_265a8bfe9e6a3a8f,#hash_70d44078381a65b7,#hash_6caf45796083b244
4,0,#contraband,#,#,0,#,#,#,,#,#,#
5,319191556,#hash_2fc8a9b0bd198ebb,#tag,#common,0,#,#,#,,#hash_265a8bfe9e6a3a8f,#hash_70d44078381a65b7,#
6,0,#contraband,#,#,0,#,#,#,,#hash_265a8bfe9e6a3a8f,#hash_70d44078381a65b7,#hash_6caf45796083b244
7,336024119,#loot_ui_icon_callingcards_muertos_recon,#calling_card,#rare,0,#,#,#,,#,#,#
8,0,#contraband,#,#,0,#,#,#,,#,#,#
9,390436787,#hash_11fd3e1dfd1d73cf,#war_paint,#legendary,0,#,#,#,,#hash_265a8bfe9e6a3a8f,#hash_70d44078381a65b7,#hash_6caf45796083b244
10,358392607,#hash_5031bee2e7b8828b,#gesture,#legendary,0,#,#,#,,#hash_265a8bfe9e6a3a8f,#hash_70d44078381a65b7,#
