1,123025356,#hash_78f8028d9c81781c,#specialist,#invalid,0,#,,#,#,#,#,#
2,148025902,#hash_6ca82925a8f436d4,#reticle,#legendary,0,#,,#reflex,#,#,#,#
3,108987690,#hash_1dfad3db3b7697a8,#hash_248b82a2276a1caf,#rare,1,#,,#,#,#,#,#
4,193710471,#hash_2f362d9d423dde58,#gesture,#rare,0,#,,#,#,#,#,#
5,188789930,#hash_31ed5ef50482380a,#jump_kit,#legendary,0,#,,#,#,#,#,#
6,143714031,#loot_ui_icon_stickers_bankrobbery_01,#sticker,#common,0,#hash_7da5d30b86710556,,#,#,#,#,#
7,138165096,#loot_ui_icon_callingcards_bankrobbery_01,#calling_card,#rare,0,#hash_6885afe39ead08d1,,#,#,#,#,#
8,123182345,#loot_ui_icon_stickers_crimelife_01,#sticker,#common,0,#hash_6f35ec36af8db02f,,#,#,#,#,#
9,141098436,#loot_ui_icon_callingcards_bankrobbery_02,#calling_card,#rare,0,#hash_6885afe39ead08d1,,#,#,#,#,#
10,172854631,#hash_58bd2f6218f598a,#palette,#legendary,0,#,,#,#,#hash_6b10c47c814fffcc,#hash_70afae348244d924,#hash_1f5c05a850420008
11,108568108,#loot_ui_icon_stickers_bankrobbery_02,#sticker,#common,0,#hash_7da5d30b86710556,,#,#,#,#,#
12,177102201,#loot_ui_icon_stickers_crimelife_02,#sticker,#common,0,#hash_6f35ec36af8db02f,,#,#,#,#,#
13,188844010,#loot_ui_icon_callingcards_bankrobbery_03,#calling_card,#rare,0,#hash_6885afe39ead08d1,,#,#,#,#,#
14,192136673,#loot_ui_icon_stickers_bankrobbery_03,#sticker,#common,0,#hash_7da5d30b86710556,,#,#,#,#,#
15,153521658,#hash_3689c50907d20b30,#palette,#epic,0,#,,#,#,#hash_35abb557417d97bc,#hash_7f2b1477d27b7434,#hash_20ec86e666e9c62a
16,120491649,#loot_ui_icon_stickers_crimelife_03,#sticker,#common,0,#hash_6f35ec36af8db02f,,#,#,#,#,#
17,197035753,#loot_ui_icon_stickers_bankrobbery_04,#sticker,#common,0,#hash_7da5d30b86710556,,#,#,#,#,#
18,119154896,#loot_ui_icon_callingcards_bankrobbery_04,#calling_card,#rare,0,#hash_6885afe39ead08d1,,#,#,#,#,#
19,127707337,#loot_ui_icon_stickers_crimelife_04,#sticker,#common,0,#hash_6f35ec36af8db02f,,#,#,#,#,#
20,165881429,#camo_active_dlc2_apb_wrapper,#hash_50f6d84b91339c8b,#epic,0,#,core_frontend_ar_fastfire_apb,#,#ar_fastfire_t8,#,#,#
21,169264162,#loot_ui_icon_callingcards_bankrobbery_05,#calling_card,#rare,0,#hash_6885afe39ead08d1,,#,#,#,#,#
22,171942351,#loot_ui_icon_stickers_bankrobbery_05,#sticker,#common,0,#hash_7da5d30b86710556,,#,#,#,#,#
23,191072483,#loot_ui_icon_stickers_crimelife_05,#sticker,#common,0,#hash_6f35ec36af8db02f,,#,#,#,#,#
24,126658030,#loot_ui_icon_callingcards_bankrobbery_06,#calling_card,#rare,0,#hash_6885afe39ead08d1,,#,#,#,#,#
25,132495410,#melee_coinbag_t8,#melee_weapon,#ultra,0,#,core_frontend_melee_coinbag,#,#,#,#,#
26,159419542,#loot_ui_icon_callingcards_heavymetal_01,#calling_card,#rare,0,#hash_121833741ff58ef2,,#,#,#,#,#
27,141585457,#loot_ui_icon_stickers_heavymetal_01,#sticker,#common,0,#hash_6dcac41b320be5ab,,#,#,#,#,#
28,130212796,#hash_5e721055d1e3132c,#gesture,#legendary,0,#,,#,#,#,#,#
29,161277050,#loot_ui_icon_callingcards_heavymetal_02,#calling_card,#rare,0,#hash_121833741ff58ef2,,#,#,#,#,#
