1,118400388,#charm_crab,#weapon_charm,#legendary,0,#,,#,#,#,#,#
2,181719925,#hash_25d0a16dee01a38d,#hash_248b82a2276a1caf,#rare,1,#,,#,#,#,#,#
3,140750245,#hash_507a30f6ccf44106,#gesture,#rare,0,#,,#,#,#,#,#
4,106091702,#loot_ui_icon_stickers_summertime_01,#sticker,#common,0,#hash_7b9e5f5a15821eb5,,#,#,#,#,#
5,176759082,#c_t8_bo_jumpkit_pirate,#jump_kit,#legendary,0,#,,#,#,#,#,#
6,179634645,#loot_ui_icon_callingcards_summerbreak_07,#calling_card,#rare,0,#hash_3f379bb555741250,,#,#,#,#,#
7,104510032,#loot_ui_icon_stickers_vacation_hotels_01,#sticker,#common,0,#hash_b15705082703cca,,#,#,#,#,#
8,119616386,#loot_ui_icon_callingcards_summerbreak_02,#calling_card,#rare,0,#hash_3f379bb555741250,,#,#,#,#,#
9,188294864,#loot_ui_icon_stickers_summertime_02,#sticker,#common,0,#hash_7b9e5f5a15821eb5,,#,#,#,#,#
10,142222063,#hash_650a4e4b0816b963,#palette,#legendary,0,#,,#,#,#hash_bac19a8a93f750a,#hash_72c55cc45e7e3472,#hash_48794db8faab0a98
11,148487294,#loot_ui_icon_stickers_vacation_hotels_02,#sticker,#common,0,#hash_b15705082703cca,,#,#,#,#,#
12,192683142,#loot_ui_icon_callingcards_summerbreak_03,#calling_card,#rare,0,#hash_3f379bb555741250,,#,#,#,#,#
13,153549219,#loot_ui_icon_stickers_summertime_03,#sticker,#common,0,#hash_7b9e5f5a15821eb5,,#,#,#,#,#
14,150727513,#hash_507a33f6ccf4461f,#gesture,#rare,0,#,,#,#,#,#,#
15,161625764,#hash_70fe5928ec3e2f0f,#palette,#epic,0,#,,#,#,#hash_265a8bfe9e6a3a8f,#hash_70d44078381a65b7,#hash_2efb1077bb11e2c1
16,142642296,#loot_ui_icon_stickers_vacation_hotels_03,#sticker,#common,0,#hash_b15705082703cca,,#,#,#,#,#
17,172873820,#loot_ui_icon_stickers_summertime_04,#sticker,#common,0,#hash_7b9e5f5a15821eb5,,#,#,#,#,#
18,175861678,#loot_ui_icon_callingcards_summerbreak_04,#calling_card,#rare,0,#hash_3f379bb555741250,,#,#,#,#,#
19,165816072,#loot_ui_icon_stickers_vacation_hotels_04,#sticker,#common,0,#hash_b15705082703cca,,#,#,#,#,#
20,135564039,#hash_18722a5abcde77e7,#gesture,#legendary,0,#,,#,#,#,#,#
21,180672738,#loot_ui_icon_callingcards_summerbreak_05,#calling_card,#rare,0,#hash_3f379bb555741250,,#,#,#,#,#
22,170250782,#loot_ui_icon_stickers_summertime_05,#sticker,#common,0,#hash_7b9e5f5a15821eb5,,#,#,#,#,#
23,144696045,#loot_ui_icon_stickers_vacation_hotels_05,#sticker,#common,0,#hash_b15705082703cca,,#,#,#,#,#
24,135478140,#loot_ui_icon_callingcards_summerbreak_06,#calling_card,#rare,0,#hash_3f379bb555741250,,#,#,#,#,#
