1,349714018,#hash_4ecd77a1442e8dd3,#palette,#legendary,0,#,#,#,,#hash_641d42086962443d,#hash_1b27648f4099da85,#hash_79c5485399fbed86
2,0,#contraband,#,#,0,#,#,#,,#,#,#
3,372067478,#hash_6683c51e13bf4ce3,#decal,#legendary,0,#,#,#,,#hash_641d42086962443d,#hash_1b27648f4099da85,#hash_79c5485399fbed86
4,0,#contraband,#,#,0,#,#,#,,#,#,#
5,376893364,#hash_585137257968e466,#tag,#common,0,#,#,#,,#hash_641d42086962443d,#hash_1b27648f4099da85,#
6,0,#contraband,#,#,0,#,#,#,,#,#,#
7,340491641,#loot_ui_icon_callingcards_muertos_ajax,#calling_card,#rare,0,#,#,#,,#,#,#
8,0,#contraband,#,#,0,#,#,#,,#,#,#
9,326341932,#hash_5d0893fc77b3110a,#war_paint,#legendary,0,#,#,#,,#hash_641d42086962443d,#hash_1b27648f4099da85,#hash_79c5485399fbed86
10,365984723,#hash_7eec50b37665f33d,#gesture,#legendary,0,#,#,#,,#hash_641d42086962443d,#hash_1b27648f4099da85,#
