type,name,ptr
model,wpn_t8_eqp_spray_paint_can_world,294cb655538
model,wpn_t8_eqp_spray_paint_can_view,294cb6add68
gesture,hash_6dbb203d420a583,294cd915290
gesture,hash_10a3bc4879220f8a,294cd91b000
gesture,hash_202583ee04b1cae2,294cd8f7f60
gesture,hash_24de08d972c7b439,294cd8df348
gesture,ges_grab,294cd91b208
gesture,ges_spray,294cd91cc70
gesture,hash_2bfc8a1e1322e056,294cd8f97c0
gesture,hash_3c5a2eda5dad80ca,294cd91b410
gesture,hash_419f11534af12a76,294cd8fc060
gesture,hash_4509a374ea7d4ff7,294cd91b618
gesture,hash_4590790b4c08d9ce,294cd91b820
gesture,hash_4c3c6b9af9597cf7,294cd91ba28
gesture,hash_4c834a2bdbbd7c31,294cd91bc30
gesture,hash_59402172029f52fe,294cd91ce78
gesture,hash_5adafdc04b8543e5,294cd91be38
gesture,hash_62fc856013713b9d,294cd91c040
gesture,hash_642346708733afa8,294cd91c248
gesture,hash_6fc1740882d6bf98,294cd91c450
gesture,hash_7153897588eac696,294cd91c658
gesture,hash_7153d04831caf054,294cd91d080
gesture,hash_72caf548e0071693,294cd91c860
gesture,hash_78f14835573b0d80,294cd91ca68
gesture,hash_7b72d79753f3db63,294cd91d288
gesture,hash_7d467f9f2d948647,294cd902a00
gesturetable,hash_17d583bf031bf05d,294cd9bfe30
gesturetable,hash_3e06c757e4b20f4f,294cd9bfcf8
gesturetable,gestable_grab,294cd9bfd60
gesturetable,gestable_door_interact,294cd9bfdc8
gesturetable,gestable_battle_cry,294cd9be840
xanim,hash_9fae5d76c43cd,294cb2b1348
xanim,hash_30f155e0781100,294cb2ae298
xanim,hash_34d80583649401d,294cb2ae3c8
xanim,hash_3f397422b25f6b6,294cb2ae4f8
xanim,pt_bow_prone_flashed_loop,294cae66c48
xanim,hash_534358370df4150,294cb2ae628
xanim,hash_548b5745fcb3d7c,294cb1f1a58
xanim,hash_5b927a49412d52c,294cb250f18
