type,name,ptr
model,zombie_zapper_handle,294cb89baa8
model,p8_zm_door_buy_symbol_01,294cb7b4418
model,p8_zm_debris_buy_symbol_01,294cb9171f8
model,p8_zm_power_door_symbol_01,294cb910658
model,hash_4682e7353352c501,294cb98f8b8
model,hash_608d0613c00e057d,294cb927878
model,zombie_zapper_cagelight,294cb983bb8
menu,ingame_controls,0
menu,chooseclass_ingame,0
menu,initteam_marines,0
menu,t7hud_zm_factory,0
menu,popup_leavegame,0
menu,spectate,0
menu,positiondraft,0
menu,ingame_options,0
menu,startmenu_main,0
menu,class,0
menu,initteam_opfor,0
menu,changeteam,0
menu,changeclass_custom,0
menu,zm_game_over,0
material,hash_1b7ebcb204904b2,294cc6adb40
material,specialty_fastreload_zombies,294cca02d40
material,hash_25fc8d9e7271923,294cc89e580
material,t7_hud_zm_aat_blastfurnace,294cca64c90
material,specialty_marathon_zombies,294cc9728f0
material,hash_14c9d519e28b2147,294ccbe49d8
material,t7_hud_zm_aat_turned,294ccb5e050
material,hash_300223b802a0b17a,294cc5b1588
material,t7_hud_zm_aat_thunderwall,294cc902210
material,black,294cc372530
material,t7_hud_zm_aat_deadwire,294cca5fe90
material,specialty_quickrevive_zombies,294ccb7a340
material,hash_6816f1f1b0228983,294cc7bcb90
material,specialty_widows_wine_zombies,294ccbb8968
material,hash_77375fa1eb855428,294cc5915a8
material,hash_7f670f98ae83de86,294cc638c78
string,hash_5fedd02612685d,0
string,hash_7778a99e3a7d47,0
string,hash_aaf7fedbbd0fd9,0
string,hash_fcf99ca446cd53,0
string,hash_1fe09aea69fefa7,0
string,hash_21247f6d4bd72b9,0
string,hash_24a438482954901,0
string,hash_24db93792778220,0
string,hash_279db126c954111,0
string,hash_309c231f667ce11,0
string,hash_336cbe1bb6ff213,0
string,hash_3539a53b7cf9ea2,0
string,hash_3c284385b5ad550,0
string,hash_4a972ee1265d60a,0
string,hash_4df55b9b501cd6e,0
string,hash_5e3423d08973905,0
string,hash_63690aa1bddde5a,0
string,hash_64cb545dd18c607,0
string,hash_693bb70d9737a5b,0
string,hash_718d32f9e8cea17,0
string,hash_729e15cd6b31df3,0
string,hash_73f632514ab7d15,0
string,hash_77db65489366a43,0
string,hash_788ffc8d7448f05,0
string,hash_8919019fbbe2bdc,0
string,hash_8e65f1e90063e14,0
string,zombie/perk_quickrevive,0
string,hash_90ca7c41027482c,0
string,hash_91829275c00db24,0
string,hash_980c4fda0ffe694,0
string,hash_9ad280f8b462963,0
string,hash_9ad290f8b462b16,0
string,hash_9ad2a0f8b462cc9,0
string,hash_9ad2b0f8b462e7c,0
string,hash_9c83a93f783b8e4,0
string,hash_a32a3fa2a239897,0
string,zombie/perk_packapunch,0
string,hash_a502ccb8fec4c7a,0
string,hash_ad3c47f53414b85,0
string,hash_b3ee5423dbc38b4,0
string,hash_b877496afcd42c8,0
string,hash_c2b77be4cf5b142,0
string,hash_c417ed2daa58e2e,0
string,hash_c5eaf038e40129b,0
string,hash_cb6a56ab3b14604,0
string,hash_cd63faed592da03,0
string,hash_cd87686e9c80e75,0
string,hash_cef88785ed00590,0
string,hash_d77fc2d11c6deb1,0
string,hash_ddc319addc8bcb2,0
