type,name
xmodelmesh,#hash_11c66584910ea5b3
xmodelmesh,#hash_12b91eeaff719029
xmodelmesh,#hash_1338aa3426f5a73e
xmodelmesh,#hash_2e55bfdde52a0786
xmodelmesh,#hash_377eee01ad668579
xmodelmesh,#hash_4c063a225dd0ff65
xmodelmesh,#hash_596077dfc819e82f
xmodelmesh,d#hash_6d0e5ff109f50f2d
xmodelmesh,#hash_7c7729a9345ac836
techset,d#hash_2dba6ca0636b9975
techset,d#hash_5c620bec3ab6c90d
image,d#$occlusion
image,d#$identitynormalmap
image,d#$white_reveal
image,d#$gray_32_one_channel
image,d#i_p7_trash_bag_n
image,d#i_p7_trash_bag_c
image,d#$blacktransparent_color
image,d#i_t7_plaster_smooth_dirty_01_g
keyvaluepairs,#k15safe_mp_morocco
material,d#mc/mtl_p7_trash_bag_white
material,d#mc/global_invisible
xmodel,d#p7_gib_chunk_flesh_01
xmodel,d#p7_gib_chunk_flesh_03
xmodel,d#p7_gib_chunk_bone_03
xmodel,#p7_meat_pile_chicken_01
xmodel,d#p7_gib_chunk_meat_01
xmodel,d#p7_gib_chunk_meat_02
xmodel,d#p7_gib_chunk_meat_03
