type,name
techset,#hash_214b302368ccb0d3
techset,#hash_3cbd2c1db8e29d7c
techset,#hash_5b9cabab4f5610f6
techset,#hash_6ae50e2f06b5620f
techset,d#hash_7e67b7e4d082e54a
image,d#$white_gloss
image,d#i_t8_decal_blood_puddle_floor_01_c
image,#i_t8_decal_blood_puddle_floor_01_r
image,d#$white_reveal
image,d#$gray_32_one_channel
image,#i_t8_decal_blood_handprint_wall_smear_vertical_02_c
image,#i_t8_decal_blood_splatter_floor_02_c
image,d#$default
keyvaluepairs,#k15safe_mp_frenetic
material,#hash_6a7a2b7ab387022
material,#hash_301d71da23f9618e
material,#mc/t8_decal_blood_puddle_floor_01_hard
material,#hash_5028af252ddb6639
material,#mc/$default
material,#hash_67884b2c523e6a3f
material,#mc/t7_decal_water_footprints
material,#vd/t7_decal_water_footprints
