type,name
xmodelmesh,d#hash_6d0e5ff109f50f2d
techset,#hash_f7c3e2472eb3a6b
techset,#hash_26f73809dabe1b10
techset,#hash_314f1acfdeddf1d6
techset,#hash_3bf27da87f73e958
techset,#hash_5307b6f5d79c1c05
techset,d#hash_5c620bec3ab6c90d
techset,#hash_6ae50e2f06b5620f
image,d#$identitynormalmap
image,d#$white_gloss
image,d#$white_reveal
image,d#$gray_32_one_channel
image,#i_t7_decal_blood_hand_01_n
image,d#$white_ao
image,#i_t7_decal_blood_bootprint_01_c
image,#i_t8_decal_blood_splatter_floor_01_c
image,d#$blacktransparent_color
image,#i_t8_decal_blood_splatter_floor_03_c
image,d#$default
keyvaluepairs,#k15safe_mp_casino
material,#wc/t7_snow_powder_02_blend
material,#hash_1e6694f5a3f3add2
material,#hash_4101cf03c69f6544
material,#hash_4101d103c69f68aa
material,#wc/t7_decal_blood_bootprint_01
material,#wc/$default
material,d#mc/global_invisible
material,#hash_67884a2c523e688c
xmodel,d#p7_gib_chunk_flesh_01
xmodel,d#p7_gib_chunk_flesh_03
xmodel,d#p7_gib_chunk_bone_03
xmodel,d#p7_gib_chunk_meat_01
xmodel,d#p7_gib_chunk_meat_02
xmodel,d#p7_gib_chunk_meat_03
material,#wc/t7_decal_water_footprints
