type,name
xmodelmesh,#hash_1a2e5bc944861f31
xmodelmesh,#hash_2a5fb97a962e2a5d
xmodelmesh,#hash_2bf77f5251be4ca5
xmodelmesh,#hash_2f67e1c15cfbb58c
xmodelmesh,#hash_37b0fb988b921d71
xmodelmesh,#hash_3847a8af686437f7
xmodelmesh,#hash_485afbe6bb8e4b49
xmodelmesh,#hash_5354dced73c0ae5e
xmodelmesh,#hash_5d9b54650bf5e528
xmodelmesh,#hash_63f6c736bc7909f8
xmodelmesh,d#hash_6d0e5ff109f50f2d
xmodelmesh,#hash_76564d3681c7b4fe
xmodelmesh,#hash_7be5164cb3fab0e3
techset,d#hash_33832cd9511a3ad
techset,d#hash_1b34ee7bcbe108d2
techset,d#hash_2656ab69d7e5b667
techset,#hash_52391377bc2aba11
techset,d#hash_5c620bec3ab6c90d
techset,d#hash_5ea2fd76e6b90c1b
techset,d#hash_600124f3d78a9d7a
techset,#hash_6ae50e2f06b5620f
techset,d#hash_7a5629edc4596fbb
image,d#$black_reveal
image,d#i_t7_snow_powder_01_n
image,d#$identitynormalmap
image,d#$white_gloss
image,#i_t7_decal_blood_hand_05_c
image,d#i_t7_snow_powder_03_r
image,d#i_t7_decal_blood_splatter_03_c
image,d#i_mtl_p7_box_cardboard_tape_c
image,d#i_mtl_p7_box_cardboard_tape_n
image,d#i_t7_snow_powder_02_n
image,d#i_t8_decal_blood_puddle_floor_01_c
image,#i_t8_decal_blood_puddle_floor_01_r
image,#i_t7_decal_blood_droplets_02_c
image,#i_t8_decal_blood_drip_floor_directional_02_c
image,d#$white_reveal
image,#i_t7_micro_snow_sand_n
image,d#i_t8_decal_graphics_box_labels_c
image,d#$gray_32_one_channel
image,#i_t7_decal_blood_hand_02_c
image,#i_t7_decal_blood_hand_02_n
image,d#$white_ao
image,#i_t7_decal_blood_spray_01_c
image,d#i_t8_snow_sparkle_global_g
image,d#i_t8_snow_sparkle_global_c
image,#i_t7_decal_blood_grunge_01_n
image,d#$blacktransparent_color
image,d#i_mtl_p7_box_cardboard_n
image,#i_t7_decal_blood_smear_02_c
image,#i_t8_decal_blood_splatter_floor_03_c
image,d#i_mtl_p8_box_cardboard_c
keyvaluepairs,#k15safe_mp_austria
material,#mc/t7_decal_blood_droplets_02
material,d#mc/mtl_p7_box_cardboard_tape_open01
material,#mc/t7_snow_powder_02_blend
material,#mc/t7_snow_powder_03_blend
material,#mc/t7_decal_blood_hand_05
material,#mc/t7_decal_blood_hand_02
material,#mc/t7_decal_blood_spray_01
material,d#mc/mtl_p8_box_cardboard
material,#mc/t8_decal_blood_drip_floor_directional_02
material,#mc/t7_decal_blood_smear_02
material,d#mc/t8_decal_graphics_box_labels
material,#hash_48c99d59b829a63a
material,#mc/t7_decal_blood_splatter_03
material,d#mc/global_invisible
material,#hash_67884a2c523e688c
material,#hash_7b2818ffa88f8877
material,#mc/t7_snow_powder_01_blend
xmodel,#p8_col_cocaine_sack_double
xmodel,d#p7_gib_chunk_flesh_01
xmodel,d#p7_gib_chunk_flesh_03
xmodel,d#p7_gib_chunk_bone_03
xmodel,d#p7_gib_chunk_meat_01
xmodel,d#p7_gib_chunk_meat_02
xmodel,d#p7_gib_chunk_meat_03
xmodel,#p8_col_cocaine_sack_single
