type,name
xmodelmesh,d#hash_6d0e5ff109f50f2d
techset,#hash_5307b6f5d79c1c05
techset,d#hash_5c620bec3ab6c90d
image,d#$identitynormalmap
image,d#$white_reveal
image,d#$gray_32_one_channel
image,d#$blacktransparent_color
keyvaluepairs,#k15safe_mp_maldives
material,d#mc/global_invisible
material,#hash_6d01de1a7e153d3f
material,#hash_7e7045264b823f7f
xmodel,d#p7_gib_chunk_flesh_01
xmodel,d#p7_gib_chunk_flesh_03
xmodel,d#p7_gib_chunk_bone_03
xmodel,d#p7_gib_chunk_meat_01
xmodel,d#p7_gib_chunk_meat_02
xmodel,d#p7_gib_chunk_meat_03
